shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
98,5Iron,A,four4,hann,peak,none,ops,first,4.7,8,2,10.87364402050791,14.74200000000001,-3.868355979492099,-1.6178368317927616,-1.6068849514890062,0.010951880303755379,0.5045526086894524,0.17057307121993665,59.05388611227838,57.17589581846707,0.1524,10.404948650719305
99,5Iron,A,four4,hann,peak,none,ops,first,4.7,9,3,9.376286221949261,14.71499999999999,-5.338713778050728,-1.6019949790373664,-1.5733672135358434,0.028627765501523017,0.5301181211363165,0.1888971991289687,58.47273507559434,56.6371797113006,0.1524,10.404948650719305
101,5Iron,A,four4,hann,peak,none,ops,first,4.7,8,2,8.968718243605936,14.392000000000003,-5.423281756394067,-1.5594305163596855,-1.5311889313084066,0.02824158505127894,0.669486816870791,0.31516740514817576,57.08691337273239,55.92534376491948,0.1524,10.404948650719305
103,Driver,A,four4,hann,peak,none,ops,first,4.7,6,2,8.873738662927805,10.004000000000007,-1.130261337072202,-2.0229484956035044,-2.0203227473386836,0.0026257482648208708,0.2550579668900662,0.12340670110215121,66.20651425608196,65.04050420858877,0.1524,10.404948650719305
104,Driver,A,four4,hann,peak,none,ops,first,4.7,11,3,14.940717510129478,17.990000000000002,-3.0492824898705244,-1.4297034358619307,-1.413188689084391,0.016514746777539724,0.3163346776193162,0.12933159753247706,61.557305962609625,58.72067316160003,0.1524,10.404948650719305
105,Driver,A,four4,hann,peak,none,ops,first,4.7,10,3,4.77327909641046,5.857999999999973,-1.0847209035895133,-1.862037711636486,-1.8605696145444277,0.001468097092058196,0.5746597403015854,0.27287585566028283,64.32894936833353,62.482001443068725,0.1524,10.404948650719305
112,Driver,A,four4,hann,peak,none,ops,first,4.7,6,2,10.59675435035972,10.008999999999974,0.5877543503597469,-1.3106416303915285,-1.3104973012894365,0.0001443291020919446,0.4652397071272986,0.21700479178468818,68.57582232871691,66.71210258129634,0.1524,10.404948650719305
113,Driver,A,four4,hann,peak,none,ops,first,4.7,8,2,6.9138412732421255,13.960999999999997,-7.047158726757871,-2.1514475043143535,-2.076112946187553,0.07533455812680057,0.41308666416091794,0.15375477456711154,65.53595536760038,63.52557867311998,0.1524,10.404948650719305
114,Driver,A,four4,hann,peak,none,ops,first,4.7,9,3,14.775192401577913,14.620999999999993,0.15419240157791947,-1.5904762947944657,-1.5905110339304531,-3.4739135987393865e-05,0.3578431485272566,0.15080660269374674,68.754638032312,66.41769366658134,0.1524,10.404948650719305
115,SandWedge,A,four4,hann,peak,none,ops,first,4.7,14,4,27.281253537153468,31.661999999999985,-4.380746462846517,-1.4335418632831298,-1.3251771152807084,0.10836474800242146,0.3417870814787094,0.10767390242018335,31.33745205503947,28.836434147209175,0.1524,10.404948650719305
116,SandWedge,A,four4,hann,peak,none,ops,first,4.7,10,3,8.320321557998673,29.217000000000002,-20.89667844200133,-1.3430626317971945,-1.1579427093572916,0.18511992243990294,0.5233221739407006,0.39458298582032625,29.728110722683663,30.553232406976534,0.1524,10.404948650719305
117,SandWedge,A,four4,hann,peak,none,ops,first,4.7,10,3,25.18735268572307,30.729999999999986,-5.542647314276916,-1.6261283215131972,-1.464782335668703,0.1613459858444941,0.22204514995798655,0.10446297596340695,33.79616797947195,31.204397850742673,0.1524,10.404948650719305
118,SandWedge,A,four4,hann,peak,none,ops,first,4.7,14,4,25.96449230832031,33.168000000000006,-7.203507691679697,-1.3370677828223554,-1.0134650337420148,0.3236027490803406,0.31063071209057014,0.12137480631199778,32.544458054306325,27.391119567093856,0.1524,10.404948650719305
119,SandWedge,A,four4,hann,peak,none,ops,first,4.7,12,3,20.434402843802726,26.353999999999992,-5.919597156197266,-1.4852825678771824,-1.3999398133687795,0.0853427545084029,0.4581702936327228,0.18798303180029136,33.125609090990366,31.457996680962957,0.1524,10.404948650719305
120,SandWedge,A,four4,hann,peak,none,ops,first,4.7,14,4,22.493640301311547,27.744999999999997,-5.25135969868845,-1.592487003476066,-1.4456406949978873,0.1468463084781788,0.36052497803152694,0.08746976515804944,31.113932425545606,29.06312767179844,0.1524,10.404948650719305
