shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
112,Driver,A,two8_path_tdm,truth,12,3,7.170382592185633,10.008999999999974,68.57582232871691,66.71210258129634,-2.8386174078143407,-1.6156414915298845,-1.583796535290646,0.03184495623923844,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,two8_path_tdm_neg,truth,12,3,-2.3480166559884443,10.008999999999974,68.57582232871691,66.71210258129634,-12.357016655988417,-1.6530887570268062,-1.588978667117062,0.0641100899097442,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,four3,truth,12,3,21.040360633614604,10.008999999999974,68.57582232871691,66.71210258129634,11.03136063361463,-1.7680224190403777,-1.4074080934390223,0.3606143256013554,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,four3_path_tdm,truth,12,3,20.84252883471336,10.008999999999974,68.57582232871691,66.71210258129634,10.833528834713386,-1.774333485755215,-1.4130508202986845,0.36128266545653065,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,four3_path_tdm_neg,truth,12,3,21.15986926164647,10.008999999999974,68.57582232871691,66.71210258129634,11.150869261646497,-1.7646344279873538,-1.4026434995077066,0.3619909284796472,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,four4_path_tdm,truth,12,3,17.791129965521286,10.008999999999974,68.57582232871691,66.71210258129634,7.782129965521312,-1.691496592884168,-1.5735796119039829,0.11791698098018522,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,four4_path_tdm_neg,truth,12,3,17.791129965521435,10.008999999999974,68.57582232871691,66.71210258129634,7.782129965521461,-1.6914965928841685,-1.5735796119039793,0.11791698098018921,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,tx_later4,truth,12,3,12.577400830219345,10.008999999999974,68.57582232871691,66.71210258129634,2.568400830219371,-2.169987948523284,-2.1544310603884993,0.015556888134784508,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
112,Driver,A,tx_earlier4,truth,12,3,27.714777850253032,10.008999999999974,68.57582232871691,66.71210258129634,17.705777850253057,-1.5076023906205307,-0.953044571745036,0.5545578188754947,0.1524,10.404948650719305,1.5725731270754948,1.3903005998755602,2.7806011997511204,10.449600011826398,1.0011940781634343
113,Driver,A,two8,truth,16,5,10.997715617615178,13.960999999999997,65.53595536760038,63.52557867311998,-2.9632843823848187,-1.9791678906682832,-1.7817365264156333,0.19743136425264995,0.1524,10.404948650719305,1.5725731270754948,1.9491502920374049,3.8983005840748097,14.674646970406412,0.8258946377695198
113,Driver,A,two8_path_tdm,truth,16,5,10.991922929496337,13.960999999999997,65.53595536760038,63.52557867311998,-2.96907707050366,-1.9812161976353895,-1.780189211343464,0.2010269862919254,0.1524,10.404948650719305,1.5725731270754948,1.9491502920374049,3.8983005840748097,14.674646970406412,0.8258946377695198
113,Driver,A,two8_path_tdm_neg,truth,16,5,11.005825662181712,13.960999999999997,65.53595536760038,63.52557867311998,-2.955174337818285,-1.9776057683649544,-1.784082627473537,0.1935231408914173,0.1524,10.404948650719305,1.5725731270754948,1.9491502920374049,3.8983005840748097,14.674646970406412,0.8258946377695198
