shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
78,7Iron,A,two2,hann,peak,none,ops,all,4.7,20,5,-4.70578071849721,6.121999999999985,-10.827780718497195,-1.8005352360883324,-1.604408070874388,0.19612716521394447,nan,0.5356822595904245,30.97982064784929,30.635365440809792,0.1524,10.404948650719305
78,7Iron,A,four3,hann,peak,none,ops,all,4.7,20,5,-4.579889348489407,6.121999999999985,-10.701889348489392,-1.819702583849296,-1.6296188532397125,0.1900837306095835,0.7849038518655715,0.7431971509624031,30.97982064784929,30.635365440809792,0.1524,10.404948650719305
78,7Iron,A,four4,hann,peak,none,ops,all,4.7,20,5,-4.0934268514757814,6.121999999999985,-10.215426851475765,-1.909644671619862,-1.739544567902368,0.17010010371749407,0.8921484170534124,0.8373971712042396,30.97982064784929,30.635365440809792,0.1524,10.404948650719305
79,7Iron,A,direct1,hann,peak,none,ops,all,4.7,23,7,9.053095328845814,15.657999999999998,-6.604904671154184,-0.8941701581505817,-0.7108756213056678,0.1832945368449138,nan,nan,49.75546952533371,47.30214778733609,0.1524,10.404948650719305
79,7Iron,A,two2,hann,peak,none,ops,all,4.7,23,7,9.675323484505562,15.657999999999998,-5.982676515494436,-1.0350943754791548,-0.8788598669953591,0.15623450848379572,nan,0.3652969270203724,49.75546952533371,47.30214778733609,0.1524,10.404948650719305
79,7Iron,A,four3,hann,peak,none,ops,all,4.7,23,7,12.302363948265373,15.657999999999998,-3.355636051734624,-1.103026797886894,-1.0827206844722717,0.020306113414622295,0.368596830774714,0.3021387220495837,49.75546952533371,47.30214778733609,0.1524,10.404948650719305
79,7Iron,A,four4,hann,peak,none,ops,all,4.7,23,7,10.561567195328273,15.657999999999998,-5.096432804671725,-1.2932753666162333,-1.2558200106966224,0.03745535591961091,0.44287060754660196,0.224212831107997,49.75546952533371,47.30214778733609,0.1524,10.404948650719305
80,7Iron,A,direct1,hann,peak,none,ops,all,4.7,23,6,13.383714544973035,14.687999999999988,-1.3042854550269531,-0.6947258585115123,-0.6860180069866123,0.008707851524899946,nan,nan,47.430865378597545,45.21606063570799,0.1524,10.404948650719305
80,7Iron,A,two2,hann,peak,none,ops,all,4.7,23,6,12.833838670548307,14.687999999999988,-1.8541613294516814,-0.7749949082051044,-0.7624165098845928,0.012578398320511663,nan,0.25976358732905486,47.430865378597545,45.21606063570799,0.1524,10.404948650719305
80,7Iron,A,four3,hann,peak,none,ops,all,4.7,23,6,14.236254643062667,14.687999999999988,-0.4517453569373213,-0.8679103024647693,-0.8677351635938755,0.00017513887089382063,0.22957430301707263,0.2974824320110438,47.430865378597545,45.21606063570799,0.1524,10.404948650719305
80,7Iron,A,four4,hann,peak,none,ops,all,4.7,23,6,11.997092218117608,14.687999999999988,-2.6909077818823803,-1.0906608965817166,-1.0838240545687272,0.006836842012989397,0.4785718035782833,0.24964059029015268,47.430865378597545,45.21606063570799,0.1524,10.404948650719305
81,7Iron,A,direct1,hann,peak,none,ops,all,4.7,22,6,5.355064157199972,9.146999999999982,-3.7919358428000107,-0.7196732371626959,-0.6692407491409234,0.05043248802177258,nan,nan,48.727279229661946,47.111467292198604,0.1524,10.404948650719305
81,7Iron,A,two2,hann,peak,none,ops,all,4.7,22,6,7.519654766193432,9.146999999999982,-1.6273452338065502,-0.7905389611752919,-0.784675641249776,0.00586331992551592,nan,0.3513728525057905,48.727279229661946,47.111467292198604,0.1524,10.404948650719305
81,7Iron,A,four3,hann,peak,none,ops,all,4.7,22,6,4.5319375961415735,9.146999999999982,-4.615062403858409,-0.8388219040719779,-0.8233765477753776,0.015445356296600266,0.5181330505807068,0.555193065819503,48.727279229661946,47.111467292198604,0.1524,10.404948650719305
81,7Iron,A,four4,hann,peak,none,ops,all,4.7,22,6,5.078414946269982,9.146999999999982,-4.068585053730001,-1.0059191946675705,-0.9934729183317049,0.012446276335865591,0.666438964946459,0.55414454173968,48.727279229661946,47.111467292198604,0.1524,10.404948650719305
82,7Iron,A,direct1,hann,peak,none,ops,all,4.7,23,6,13.348625991718576,17.27599999999998,-3.9273740082814026,-0.8403847175882273,-0.7707776850861894,0.06960703250203792,nan,nan,48.548463526066854,46.632556508514135,0.1524,10.404948650719305
82,7Iron,A,two2,hann,peak,none,ops,all,4.7,23,6,13.123536364307375,17.27599999999998,-4.1524636356926035,-0.9362117388494514,-0.8559202871911066,0.08029145165834484,nan,0.2629087004564889,48.548463526066854,46.632556508514135,0.1524,10.404948650719305
82,7Iron,A,four3,hann,peak,none,ops,all,4.7,23,6,15.591474436042743,17.27599999999998,-1.6845255639572354,-1.0500858831710396,-1.0440794814897234,0.006006401681316165,0.28887225497085184,0.15181623060189675,48.548463526066854,46.632556508514135,0.1524,10.404948650719305
82,7Iron,A,four4,hann,peak,none,ops,all,4.7,23,6,14.67236674674375,17.27599999999998,-2.6036332532562287,-1.1815768418000452,-1.1700666614928255,0.01151018030721973,0.30110204806232715,0.1346284133127096,48.548463526066854,46.632556508514135,0.1524,10.404948650719305
83,7Iron,A,direct1,hann,peak,none,ops,all,4.7,20,5,11.805063780363062,18.87599999999999,-7.070936219636929,-0.8519014946868522,-0.7006958796738345,0.15120561501301766,nan,nan,50.06839700662512,48.107925317263614,0.1524,10.404948650719305
83,7Iron,A,two2,hann,peak,none,ops,all,4.7,20,5,12.56042731103784,18.87599999999999,-6.315572688962151,-0.9423543680094738,-0.7906549785570115,0.1516993894524623,nan,0.23171420644182789,50.06839700662512,48.107925317263614,0.1524,10.404948650719305
