shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
66,9Iron,A,two8,radar,20,5,15.428875397673142,21.533999999999995,50.023693080726346,48.11344544831894,-6.105124602326853,-1.505336657356863,-1.0915320131190849,0.4138046442377781,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,two8_path_tdm,radar,20,5,15.540182669754397,21.533999999999995,50.023693080726346,48.11344544831894,-5.993817330245598,-1.5032134763160496,-1.0967146241738939,0.40649885214215575,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,two8_path_tdm_neg,radar,20,5,15.328534804930321,21.533999999999995,50.023693080726346,48.11344544831894,-6.205465195069674,-1.5078419742422482,-1.0868446310681663,0.4209973431740819,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3,radar,20,5,13.885698884124894,21.533999999999995,50.023693080726346,48.11344544831894,-7.6483011158751015,-1.6580417287078544,-1.4961432304292046,0.16189849827864977,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3_path_tdm,radar,20,5,15.641786365945697,21.533999999999995,50.023693080726346,48.11344544831894,-5.892213634054299,-1.6589057177404158,-1.5027450944429435,0.15616062329747238,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3_path_tdm_neg,radar,20,5,13.506110571366166,21.533999999999995,50.023693080726346,48.11344544831894,-8.027889428633829,-1.6596603741071547,-1.4888559984630307,0.17080437564412398,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four4_path_tdm,radar,20,5,18.21611907778245,21.533999999999995,50.023693080726346,48.11344544831894,-3.317880922217544,-1.7564939398820894,-1.6528165365631602,0.10367740331892916,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four4_path_tdm_neg,radar,20,5,18.21611907778263,21.533999999999995,50.023693080726346,48.11344544831894,-3.317880922217366,-1.7564939398820871,-1.6528165365631602,0.10367740331892694,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,tx_later4,radar,20,5,15.999036681898904,21.533999999999995,50.023693080726346,48.11344544831894,-5.5349633181010915,-1.6274734485259745,-1.608617759071724,0.018855689454250424,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,tx_earlier4,radar,20,5,16.866952026381654,21.533999999999995,50.023693080726346,48.11344544831894,-4.667047973618342,-1.9434059640203298,-1.766378707436365,0.1770272565839648,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
67,9Iron,A,two8,radar,22,6,17.458552843953626,21.057999999999993,48.23553604477545,45.86818820896334,-3.5994471560463666,-1.407867584672286,-1.2945013374790508,0.11336624719323507,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,two8_path_tdm,radar,22,6,17.463007015849247,21.057999999999993,48.23553604477545,45.86818820896334,-3.594992984150746,-1.401881929137862,-1.2902487405011474,0.11163318863671456,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,two8_path_tdm_neg,radar,22,6,17.437930800299302,21.057999999999993,48.23553604477545,45.86818820896334,-3.6200691997006906,-1.415367621068711,-1.301164525672499,0.11420309539621187,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3,radar,22,6,17.090143233167677,21.057999999999993,48.23553604477545,45.86818820896334,-3.967856766832316,-1.847310030804209,-1.6828660699568738,0.16444396084733515,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3_path_tdm,radar,22,6,17.125914137921836,21.057999999999993,48.23553604477545,45.86818820896334,-3.932085862078157,-1.8466809475868988,-1.6911855611060476,0.15549538648085126,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four3_path_tdm_neg,radar,22,6,17.0700768043686,21.057999999999993,48.23553604477545,45.86818820896334,-3.9879231956313923,-1.849206954438061,-1.6794580207198597,0.1697489337182012,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
67,9Iron,A,four4_path_tdm,radar,22,6,19.030315944125427,21.057999999999993,48.23553604477545,45.86818820896334,-2.027684055874566,-1.8831371687187988,-1.8547622824838321,0.028374886234966645,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
