shot,club,block,model,window,center_source,tdm_residual,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
132,9Iron (relabeled),B,four4,hann,peak,none,all,3.8,20,6,17.150076632550242,18.08299999999998,-0.9329233674497388,-0.7951679353458344,-0.7929453371405897,0.00222259820524473,0.275011849172454,0.3310338776995223,41.440539308162045,41.26240080570217,0.5715,6.6
134,9Iron,B,direct1,hann,peak,none,all,3.8,12,3,45.0,15.599999999999998,29.400000000000002,-0.2308141559854913,-0.17573832886381713,0.055075827121674165,nan,nan,48.32494389657299,41.964153774828745,0.5715,6.6
134,9Iron,B,two2,hann,peak,none,all,3.8,12,3,45.0,15.599999999999998,29.400000000000002,-0.23878505502319114,-0.20774176035350858,0.03104329466968256,nan,0.29514493541479114,48.32494389657299,41.964153774828745,0.5715,6.6
134,9Iron,B,four3,hann,peak,none,all,3.8,12,3,-5.0,15.599999999999998,-20.599999999999998,-0.28938389451518604,-0.2839164701575556,0.005467424357630424,1.000474066033743,1.000993234751479,48.32494389657299,41.964153774828745,0.5715,6.6
134,9Iron,B,four4,hann,peak,none,all,3.8,12,3,-5.0,15.599999999999998,-20.599999999999998,-0.32544467130168786,-0.2977965218187843,0.02764814948290356,1.00093013353719,1.0018824085949867,48.32494389657299,41.964153774828745,0.5715,6.6
137,9Iron,B,direct1,hann,peak,none,all,3.8,24,6,13.295079289040322,18.307,-5.011920710959677,-0.7363687295830491,-0.6487663764816901,0.087602353101359,nan,nan,50.06839700662512,46.118199438797674,0.5715,6.6
137,9Iron,B,two2,hann,peak,none,all,3.8,24,6,12.883477863535422,18.307,-5.423522136464577,-0.7711563621537891,-0.6889117239189458,0.08224463823484329,nan,0.20384035743445622,50.06839700662512,46.118199438797674,0.5715,6.6
137,9Iron,B,four3,hann,peak,none,all,3.8,24,6,14.003369128828746,18.307,-4.3036308711712525,-0.8185357718626615,-0.757698458734465,0.06083731312819651,0.18048448403439107,0.20903329759418626,50.06839700662512,46.118199438797674,0.5715,6.6
137,9Iron,B,four4,hann,peak,none,all,3.8,24,6,13.794894818518767,18.307,-4.512105181481232,-0.8612654190763521,-0.7978508408793984,0.06341457819695373,0.22068412459364078,0.20126416844139972,50.06839700662512,46.118199438797674,0.5715,6.6
144,9Iron,C,direct1,hann,peak,none,all,3.8,20,6,17.227359458778142,21.873,-4.645640541221859,-0.7887127016826763,-0.7215100916989147,0.0672026099837616,nan,nan,47.20734574910368,44.14002359194853,0.2667,3.8
144,9Iron,C,two2,hann,peak,none,all,3.8,20,6,16.692607991800696,21.873,-5.180392008199306,-0.832664165449283,-0.7609143413834513,0.07174982406583175,nan,0.18783660405741281,47.20734574910368,44.14002359194853,0.2667,3.8
144,9Iron,C,four3,hann,peak,none,all,3.8,20,6,18.460373524641625,21.873,-3.412626475358376,-0.9450883828718389,-0.8988934955688465,0.04619488730299248,0.2805881846184157,0.18028348430339175,47.20734574910368,44.14002359194853,0.2667,3.8
144,9Iron,C,four4,hann,peak,none,all,3.8,20,6,18.952667415717624,21.873,-2.9203325842823773,-1.025186075282757,-1.002374290418894,0.02281178486386315,0.34413066979864804,0.20353939786086928,47.20734574910368,44.14002359194853,0.2667,3.8
145,9Iron,C,direct1,hann,peak,none,all,3.8,22,6,18.303659023727935,21.694999999999986,-3.391340976272051,-0.7423598273702362,-0.7071689463055296,0.03519088106470658,nan,nan,48.727279229661946,46.43059895072574,0.2667,3.8
145,9Iron,C,two2,hann,peak,none,all,3.8,22,6,18.37144684362201,21.694999999999986,-3.323553156377976,-0.7924769699004162,-0.7567961646768361,0.03568080522358008,nan,0.1988328322735668,48.727279229661946,46.43059895072574,0.2667,3.8
145,9Iron,C,four3,hann,peak,none,all,3.8,22,6,18.491509698534948,21.694999999999986,-3.203490301465038,-0.8791677976248552,-0.8566239560580152,0.022543841566839973,0.2492318876779695,0.1628934285034555,48.727279229661946,46.43059895072574,0.2667,3.8
145,9Iron,C,four4,hann,peak,none,all,3.8,22,6,18.970076521696946,21.694999999999986,-2.7249234783030403,-0.9282941564151436,-0.9102616263299458,0.018032530085197784,0.261204601671413,0.1718602596197506,48.727279229661946,46.43059895072574,0.2667,3.8
146,9Iron,C,direct1,hann,peak,none,all,3.8,28,7,1.2822992734312548,6.429999999999999,-5.147700726568744,-0.7901578456469112,-0.7145032142987761,0.0756546313481351,nan,nan,41.88757856714977,41.17516113785682,0.2667,3.8
146,9Iron,C,two2,hann,peak,none,all,3.8,28,7,1.9865477602877522,6.429999999999999,-4.443452239712247,-0.8808089537529586,-0.8611427045262435,0.019666249226715116,nan,0.6488495795050464,41.88757856714977,41.17516113785682,0.2667,3.8
146,9Iron,C,four3,hann,peak,none,all,3.8,28,7,1.4507121899223034,6.429999999999999,-4.979287810077695,-0.920876616387177,-0.901019259621588,0.019857356765588974,0.8860163344618628,0.8362628696835508,41.88757856714977,41.17516113785682,0.2667,3.8
146,9Iron,C,four4,hann,peak,none,all,3.8,28,7,2.213116327655758,6.429999999999999,-4.216883672344241,-1.0019730152316695,-0.9881750876492157,0.013797927582453795,0.9157445007606344,0.7927260762877203,41.88757856714977,41.17516113785682,0.2667,3.8
147,9Iron,C,direct1,hann,peak,none,all,3.8,17,6,17.218958475745975,23.108,-5.889041524254026,-0.6903840010926889,-0.6470246483594566,0.043359352733232326,nan,nan,48.012016415281586,43.677943081386545,0.2667,3.8
147,9Iron,C,two2,hann,peak,none,all,3.8,17,6,17.663019969535,23.108,-5.4449800304650005,-0.7458372040718192,-0.6994123018622131,0.046424902209606045,nan,0.22976227057703383,48.012016415281586,43.677943081386545,0.2667,3.8
147,9Iron,C,four3,hann,peak,none,all,3.8,17,6,18.6398976983507,23.108,-4.468102301649299,-0.8514899997991071,-0.8234575868883822,0.02803241291072489,0.27388053998704404,0.20849406770838105,48.012016415281586,43.677943081386545,0.2667,3.8
147,9Iron,C,four4,hann,peak,none,all,3.8,17,6,20.654299295016095,23.108,-2.4537007049839055,-0.9449133861156961,-0.9229868662926274,0.021926519823068702,0.355642566664289,0.21874615448839213,48.012016415281586,43.677943081386545,0.2667,3.8
149,9Iron,C,direct1,hann,peak,none,all,3.8,18,5,21.85158649523046,23.08599999999999,-1.234413504769531,-0.8420423875757599,-0.8370605753216489,0.004981812254110984,nan,nan,50.560140191511614,48.528103736906644,0.2667,3.8
149,9Iron,C,two2,hann,peak,none,all,3.8,18,5,21.868008703570982,23.08599999999999,-1.217991296429009,-0.9052890997658365,-0.8984916212689974,0.006797478496839093,nan,0.18189349627851248,50.560140191511614,48.528103736906644,0.2667,3.8
149,9Iron,C,four3,hann,peak,none,all,3.8,18,5,22.421916258501327,23.08599999999999,-0.6640837414986649,-0.9635571149988509,-0.9621549420415321,0.0014021729573188146,0.19328691173934423,0.19669357134626844,50.560140191511614,48.528103736906644,0.2667,3.8
149,9Iron,C,four4,hann,peak,none,all,3.8,18,5,22.387665421753756,23.08599999999999,-0.6983345782462358,-1.0665297366857704,-1.0651289786616611,0.0014007580241093276,0.32038781584762377,0.1866068956329548,50.560140191511614,48.528103736906644,0.2667,3.8
151,9Iron,C,direct1,hann,peak,none,all,3.8,24,7,15.83010961980172,19.529000000000003,-3.698890380198284,-0.7292999617886208,-0.6786724422577363,0.05062751953088451,nan,nan,46.0450436757356,42.896186746426594,0.2667,3.8
151,9Iron,C,two2,hann,peak,none,all,3.8,24,7,14.509791380275257,19.529000000000003,-5.019208619724747,-0.7741547437691919,-0.7136310814656268,0.060523662303565096,nan,0.20339803863113842,46.0450436757356,42.896186746426594,0.2667,3.8
151,9Iron,C,four3,hann,peak,none,all,3.8,24,7,16.132805317961772,19.529000000000003,-3.3961946820382316,-0.876536986596698,-0.8474191955827034,0.029117791013994587,0.2540639196629143,0.17522010695493823,46.0450436757356,42.896186746426594,0.2667,3.8
151,9Iron,C,four4,hann,peak,none,all,3.8,24,7,16.4122654900346,19.529000000000003,-3.1167345099654042,-0.9123013894775497,-0.8886826292300515,0.023618760247498205,0.3207581045707116,0.15374108523263857,46.0450436757356,42.896186746426594,0.2667,3.8
152,7Iron,C,direct1,hann,peak,none,all,3.8,19,6,16.593358310719896,16.805000000000007,-0.2116416892801105,-0.79044077595636,-0.7904748600988326,-3.408414247263458e-05,nan,nan,52.30359330156374,51.3390514463998,0.2667,3.8
152,7Iron,C,two2,hann,peak,none,all,3.8,19,6,16.325816784591392,16.805000000000007,-0.4791832154086144,-0.8315064540111302,-0.8308959812695446,0.0006104727415856548,nan,0.16359942262776148,52.30359330156374,51.3390514463998,0.2667,3.8
152,7Iron,C,four3,hann,peak,none,all,3.8,19,6,18.752674089985163,16.805000000000007,1.9476740899851563,-0.9583852357471035,-0.9538437109977117,0.004541524749391845,0.28395072310366565,0.14982040357328721,52.30359330156374,51.3390514463998,0.2667,3.8
152,7Iron,C,four4,hann,peak,none,all,3.8,19,6,17.34337263583911,16.805000000000007,0.538372635839103,-1.0238546563979185,-1.0233042280330487,0.0005504283648698483,0.2989841381377953,0.15299221810501326,52.30359330156374,51.3390514463998,0.2667,3.8
168,7Iron,C,direct1,hann,peak,none,all,3.8,17,5,15.00132716034388,20.05000000000001,-5.048672839656131,-0.7959110317968537,-0.7245985519633061,0.0713124798335476,nan,nan,54.89642100369254,51.629201616096076,0.2667,3.8
168,7Iron,C,two2,hann,peak,none,all,3.8,17,5,14.153606072792522,20.05000000000001,-5.896393927207489,-0.8365096367192806,-0.7664135746509693,0.07009606206831132,nan,0.1888426251806609,54.89642100369254,51.629201616096076,0.2667,3.8
168,7Iron,C,four3,hann,peak,none,all,3.8,17,5,14.859321595690348,20.05000000000001,-5.190678404309663,-0.8875529177235931,-0.8598725691014483,0.027680348622144857,0.22353685193197267,0.1821367534489933,54.89642100369254,51.629201616096076,0.2667,3.8
168,7Iron,C,four4,hann,peak,none,all,3.8,17,5,14.388959765753814,20.05000000000001,-5.661040234246197,-0.9570469431035056,-0.9204535019449341,0.03659344115857144,0.2753317147116797,0.206866431941147,54.89642100369254,51.629201616096076,0.2667,3.8
