shot,club,block,model,velocity_source,speed_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
66,9Iron,A,two8_path_tdm,radar,ops,20,5,15.542207481521888,21.533999999999995,50.023693080726346,48.11344544831894,-5.991792518478107,-1.503154177549694,-1.0972949528608038,0.40585922468889013,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,two8_path_tdm_neg,radar,ops,20,5,15.33648058124098,21.533999999999995,50.023693080726346,48.11344544831894,-6.197519418759015,-1.507712295109099,-1.0876454012635532,0.42006689384554585,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3,radar,ops,20,5,13.889040327919966,21.533999999999995,50.023693080726346,48.11344544831894,-7.644959672080029,-1.6580264397154107,-1.4966151183561374,0.16141132135927339,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3_path_tdm,radar,ops,20,5,15.64254500877853,21.533999999999995,50.023693080726346,48.11344544831894,-5.891454991221465,-1.6588566167419025,-1.5030882258061502,0.15576839093575234,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four3_path_tdm_neg,radar,ops,20,5,13.52063818609139,21.533999999999995,50.023693080726346,48.11344544831894,-8.013361813908606,-1.659602917911234,-1.4894849111005246,0.17011800681070932,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four4_path_tdm,radar,ops,20,5,18.221222161064887,21.533999999999995,50.023693080726346,48.11344544831894,-3.3127778389351086,-1.7564663103270246,-1.6532088153159044,0.10325749501112025,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,four4_path_tdm_neg,radar,ops,20,5,18.22122216106511,21.533999999999995,50.023693080726346,48.11344544831894,-3.3127778389348848,-1.756466310327023,-1.6532088153159041,0.10325749501111892,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,tx_later4,radar,ops,20,5,16.006270518753773,21.533999999999995,50.023693080726346,48.11344544831894,-5.527729481246222,-1.627477806820842,-1.6087224931445416,0.018755313676300345,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
66,9Iron,A,tx_earlier4,radar,ops,20,5,16.873534839792207,21.533999999999995,50.023693080726346,48.11344544831894,-4.660465160207789,-1.9435398384044926,-1.76687509298177,0.1766647454227226,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
67,9Iron,A,two8,radar,ops,22,6,17.46165920083633,21.057999999999993,48.23553604477545,45.86818820896334,-3.596340799163663,-1.4078246685066482,-1.2947701104880431,0.11305455801860509,0.1524,10.404948650719305,1.5709841628737065,2.6082585966931027,5.216517193386205,19.67889549826336,0.660964546883451
